club,clubLabel,country,countryLabel
http://www.wikidata.org/entity/Q104214023,CD Cardassar,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q20613605,CD Cariñena,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q8347052,CD Carranque,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010053,CD Castellón B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q931211,CD Castuera,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2482501,CD Cayón,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q114838992,CD Cazalegas,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010057,CD Cebrereña,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010055,CD Cenicero,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q113987628,CD Ceuta 6 de Junio,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010060,CD Choco,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010059,CD Chozas de Canales,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2191759,CD Ciempozuelos,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010063,CD Cieza,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2836781,CD Ciudad de Vícar,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010061,CD Cobeja,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q107389206,CD Colegios Diocesanos,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q19576985,CD Colindres,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010062,CD Colmenar de Oreja,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q643014,CD Colonia Moscardó,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010066,CD Colonia Ofigevi,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q21002480,CD Colunga,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010067,CD Comarca de Níjar,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q134722377,CD Comillas,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q15993861,CD Corellano,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010073,CD Coria,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010070,CD Corralejo,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5773731,CD Cortes,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q513500,CD Coslada,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2626289,CD Covadonga,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010071,CD Cristo Atlético,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q604383,CD Cuarte,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2375532,CD Cudillero,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q121278341,CD Cuenca-Mestallistes,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2677884,CD Cultural Areas,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q133891494,CD Derio,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010076,CD Don Benito,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2979871,CD Díter Zafra,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3573032,CD Ebro,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010072,CD Egüés,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q23695767,CD El Ejido 2012,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010075,CD El Álamo,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q129485173,CD Eldense B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q540047,CD Elgoibar,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q756934,CD Ensidesa,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q56291050,CD Español del Alquián,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q104869555,CD Estepona,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q104869558,CD Estepona FS,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2416689,CD Estradense,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q108887237,CD Femarguín,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010078,CD Ferriolense,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q856086,CD Fortuna,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010077,CD Fuencarral,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010081,CD Fuengirola,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q13048783,CD Fuentes,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q133896595,CD Galapagar,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q20978005,CD Gerena,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010084,CD Giner Torrero,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q16840221,CD Griñón,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q134700719,CD Guadalajara B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q64018553,CD Guadalcacín,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2607628,CD Guarnizo,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q129408632,CD Gévora,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q111948447,CD Herbania,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3681510,CD Hernani,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q122955746,CD Hernán Cortés,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q617817,CD Humanes,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q113859276,CD Huracán Melilla,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010087,CD Huracán Z,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q120021592,CD Huracán de Balazote,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5773818,CD Huétor Tájar,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q93429587,CD Huétor Vega,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q74120437,CD Ibiza Islas Pitiusas,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010086,CD Idoya,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6412863,CD Iliturgi,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010089,CD Illescas,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010088,CD Imperio de Albolote,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q114352715,CD Injerto,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010083,CD Itaroa Huarte,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q108887255,CD Juan Grande,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q134936332,CD Juventud del Círculo Católico,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010090,CD Jávea,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q115822153,CD L'Alcora,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q13048780,CD La Almunia,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010091,CD La Granja,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2752949,CD La Unión,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5773879,CD La Virgen del Camino,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q856098,CD Lagun Onak,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010092,CD Laguna de Tenerife,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2206737,CD Lealtad,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q9196665,CD Leganés B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q665835,CD Llanes,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q20488587,CD Llosetense,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010093,CD Loeches,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q222589,CD Logroño,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q104841323,CD Logroñés B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5773895,CD Lorca,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010094,CD Lourdes,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010096,CD Lumbreras,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q132852593,CD Lérez,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q54932277,CD Madalena de Morcín,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q16844342,CD Madridejos,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2878363,CD Mairena,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010098,CD Mallén,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6747212,CD Manchego C.Real,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q16549768,CD Manchego Ciudad Real,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010100,CD Marchamalo,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010099,CD Margaritense,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010103,CD Marianao Poblet,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q133266300,CD Marte,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q1965174,CD Masnou,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5773915,CD Maspalomas,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010101,CD Mendi,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010102,CD Mengíbar,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q24941280,CD Menorca,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3323987,CD Mensajero,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010106,CD Miajadas,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q133971736,CD Migjorn,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010104,CD Miguelturreño,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5773537,CD Minera,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q20978111,CD Mirandés B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010105,CD Moaña,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q126960021,CD Mojados,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5773930,CD Molinense,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q134693465,CD Montañas del Pas,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q124097617,CD Monte,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q946740,CD Montuïri,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2789945,CD Mosconia,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010108,CD Motril Atlético,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q25473624,CD Mungia,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q125186370,CD Murense,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q765400,CD Nacional de Madrid,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5773951,CD Naval,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q134238747,CD Noblejas,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010110,CD Numancia B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010113,CD Oberena,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3781538,CD Onda,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010111,CD Orellana,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2363214,CD Orientación Marítima,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010116,CD Ourense B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q17461005,CD Palencia Balompié,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q956779,CD Pamplona,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q108906387,CD Parquesol,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q94808780,CD Pedroñeras,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010114,CD Peña Azagresa,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3333081,CD Piedrabuena,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010119,CD Plus Ultra,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q100400847,CD Polillas Ceuta,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010120,CD Pontejos,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010121,CD Pozo Estrecho,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q108887284,CD Pozoalbense,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010124,CD Pozoblanco,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010123,CD Praviano,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q127514374,CD Promesas EDF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5773984,CD Puerto Cruz,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010125,CD Quintanar,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010126,CD Quintanar del Rey,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q18588939,CD Revilla,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q105085743,CD Rincón,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010127,CD River Ega,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q18127565,CD Roces,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q48845901,CD Roda,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q110723032,CD Roldán,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010130,CD Ronda,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5774023,CD San Andrés (Tenerife),http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q856140,CD San Fernando,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q383617,CD San Isidro,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5774044,CD San Martín,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010133,CD San Roque,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010131,CD Santa Amalia,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010132,CD Santa Eugenia,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010134,CD Santa Fé,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010138,CD Santa Marta,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3826073,CD Santanyí,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q519501,CD Santurtzi,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q122973665,CD Sauzal,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2217134,CD Siete Villas,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010137,CD Soledad,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q135117123,CD Son Cladera,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010136,CD Sondika,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q133896495,CD Soneja,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q127109706,CD Sonseca,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q17625516,CD Subiza,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q96374191,CD Tarancón,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010139,CD Tauste,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010140,CD Tedeón EF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010142,CD Teguise,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010143,CD Tenerife B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q55606326,CD Tenerife C,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010141,CD Tercio,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q21039390,CD Tineo,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q18752849,CD Toledo B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q130564597,CD Torre Pacheco,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q93606618,CD Torreperogil,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010144,CD Torrijos,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2580710,CD Tortosa,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q1995433,CD Tuilla,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q24185124,CD Turón,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q13424393,CD Universidad de Zaragoza,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010149,CD Unión Criptanense,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q4890097,CD Utiel,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5774165,CD Utrera,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q13048787,CD Utrillas,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010150,CD Valdefierro,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010154,CD Valdelacalzada,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q20544564,CD Valladares,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q65071597,CD Vallobín,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q9197384,CD Varea,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5774175,CD Vera (Tenerife),http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010152,CD Vera de Almería,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010153,CD Victoria,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q856153,CD Vicálvaro,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q138493246,CD Vilafranca,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q113987963,CD Villa de Fortuna,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q583697,CD Villanueva,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010157,CD Villegas,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q106238503,CD Yeclano,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q135185237,CD Yuncos,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010156,CD Zarramonza,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q123000153,CD Zirauki,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010160,CD Zuera,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010162,CD Íscar,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q840620,CDA Navalcarnero,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q123717291,CDE Atlético Mineros,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q111947397,CDE Ursaria,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q16837316,CDF Lakua de Vitoria,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q61862314,CDFC La Calzada,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q60785926,CDJ Tamarite,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q135326058,CDU Malacitano,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010395,CE Alaior,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010391,CE Andratx,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010394,CE Artà,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q125481445,CE Atlètic Lleida,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q383559,CE Benicàssim,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2892689,CE Campos,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q125821381,CE Europa B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q125131767,CE Ferreries,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q856211,CE Júpiter,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2696022,CE Manresa,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3160759,CE Mataró,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2684609,CE Mercadal,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q586629,CE Premià,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q24707864,CE Sabadell FC B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q20106341,CE Sants,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q103832431,CE Seagull Badalona,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q11913446,CE Vilassar de Dalt,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2421038,CF Amposta,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010926,CF Ardoi FE,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3487562,CF Atlético Ciudad,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2578091,CF Balaguer,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5774996,CF Base Abarán,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q117310338,CF Benidorm,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q133896618,CF Briviesca,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q13048791,CF Calamocha,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q11914287,CF Calella,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q134984801,CF Campanario,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q516731,CF Damm,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q59259466,CF Extremadura B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010934,CF Figueruelas,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q66741818,CF Fuenlabrada Promesas Madrid 2021,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010933,CF Gandarío Sanse,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010936,CF Gimnástico Alcázar,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q55394225,CF Huracán Moncada,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3421615,CF Igualada,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q13048793,CF Illueca,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q134984624,CF Inter de Valdemoro,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010939,CF Jacetano,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q114352723,CF Jaraíz,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q119214072,CF Joventut Almassora,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q4889929,CF La Nucía,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q123232946,CF La Solana,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q661383,CF Lorca Deportiva,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q4888731,CF Montañesa,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q48856105,CF Motril,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010943,CF Norma San Leonardo,http://www.wikidata.org/entity/Q29,Испания
